"","name","degree","betweenness_centrality","closeness_centrality","eigenvector_centrality","Abundance","module","kingdom","phylum","class","order"
"EC:5.4.99.24","EC:5.4.99.24",79,0,0.0128595462663959,0.995272774454637,0.00637325545730976,"M1","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.24"
"EC:4.1.1.77","EC:4.1.1.77",0,0,NA,0,0.00636912208915357,"M789","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.77"
"EC:5.1.3.9","EC:5.1.3.9",20,0,0.0113081367864174,0,0.00635327466231388,"M3","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.9"
"EC:3.1.3.8","EC:3.1.3.8",0,0,NA,0,0.00629876302441345,"M790","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.8"
"EC:3.4.24.15","EC:3.4.24.15",1,0,1.05647758579433,0,0.00626991922370787,"M74","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Metalloendopeptidases.","o__EC:3.4.24.15"
"EC:1.17.1.1","EC:1.17.1.1",2,0,0.0186939884875378,0,0.00626896673995113,"M7","k__Oxidoreductases.","p__Acting on CH or CH2 groups.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.17.1.1"
"EC:3.1.2.23","EC:3.1.2.23",0,0,NA,0,0.0062449496832372,"M791","k__Hydrolases.","p__Acting on ester bonds.","c__Thiolester hydrolases.","o__EC:3.1.2.23"
"EC:4.2.1.137","EC:4.2.1.137",37,14,0.0133014967434184,0,0.00617003196139317,"M3","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.137"
"EC:1.2.1.32","EC:1.2.1.32",3,0,0.208787921234556,0,0.00616587286130744,"M23","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.32"
"EC:1.2.1.85","EC:1.2.1.85",3,0,0.208787921234556,0,0.00616587286130744,"M23","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.85"
"EC:2.4.1.10","EC:2.4.1.10",4,2,0.0145309245713869,7.7354000390901e-18,0.0061614334529428,"M5","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.10"
"EC:2.4.1.4","EC:2.4.1.4",0,0,NA,0,0.00614170494596619,"M792","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.4"
"EC:1.1.1.159","EC:1.1.1.159",0,0,NA,0,0.00612178157622805,"M793","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.159"
"EC:2.3.2.13","EC:2.3.2.13",38,0,0.0133876142513034,0,0.00601337141742603,"M3","k__Transferases.","p__Acyltransferases.","c__Aminoacyltransferases.","o__EC:2.3.2.13"
"EC:2.4.2.52","EC:2.4.2.52",0,0,NA,0,0.00600573726359063,"M794","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.52"
"EC:1.1.1.308","EC:1.1.1.308",0,0,NA,0,0.00600284788920459,"M795","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.308"
"EC:3.1.1.73","EC:3.1.1.73",0,0,NA,0,0.00599821586741236,"M796","k__Hydrolases.","p__Acting on ester bonds.","c__Carboxylic ester hydrolases.","o__EC:3.1.1.73"
"EC:1.13.11.8","EC:1.13.11.8",0,0,NA,0,0.00599756032642614,"M797","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.8"
"EC:1.14.13.129","EC:1.14.13.129",0,0,NA,0,0.00599664215592012,"M798","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.129"
"EC:1.14.13.59","EC:1.14.13.59",0,0,NA,0,0.00596745985388516,"M799","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.59"
"EC:3.6.3.55","EC:3.6.3.55",0,0,NA,0,0.00593471545534826,"M800","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.55"
"EC:2.7.1.8","EC:2.7.1.8",0,0,NA,0,0.00592712705256076,"M801","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.8"
"EC:1.11.2.4","EC:1.11.2.4",0,0,NA,0,0.0059178473661138,"M802","k__Oxidoreductases.","p__Acting on a peroxide as acceptor.","c__With H2O2 as acceptor, one oxygen atom of which is incorporated into the product.","o__EC:1.11.2.4"
"EC:2.3.1.223","EC:2.3.1.223",0,0,NA,0,0.00590082824077906,"M803","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.223"
"EC:3.5.1.46","EC:3.5.1.46",0,0,NA,0,0.00589335827480376,"M804","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.46"
"EC:6.1.1.18","EC:6.1.1.18",79,0,0.012859054636633,0.995311807894512,0.0058157582634469,"M1","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.18"
"EC:4.1.1.71","EC:4.1.1.71",1,0,1.04304648424829,0,0.00578555310673314,"M82","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.71"
"EC:1.14.13.9","EC:1.14.13.9",1,0,0.152860625861136,1.93385000977253e-18,0.00573374117781021,"M23","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.9"
"EC:5.1.3.5","EC:5.1.3.5",0,0,NA,0,0.00572898721962537,"M805","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.5"
"EC:1.1.1.261","EC:1.1.1.261",2,0,0.154781463168974,3.86770001954505e-18,0.00572456861121633,"M21","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.261"
"EC:4.1.2.19","EC:4.1.2.19",11,12,0.0168499107932358,0,0.00567200093440009,"M5","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.19"
"EC:4.1.3.40","EC:4.1.3.40",9,15,0.0270368740282169,0,0.00562546160803385,"M7","k__Lyases.","p__Carbon-carbon lyases.","c__Oxo-acid-lyases.","o__EC:4.1.3.40"
"EC:2.7.8.11","EC:2.7.8.11",1,0,1.05647758579433,0,0.00562098686222774,"M74","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.11"
"EC:3.1.12.1","EC:3.1.12.1",0,0,NA,0,0.00562065388863684,"M806","k__Hydrolases.","p__Acting on ester bonds.","c__Exodeoxyribonucleases producing 3'-phosphomonoesters.","o__EC:3.1.12.1"
"EC:1.3.7.7","EC:1.3.7.7",0,0,NA,0,0.00561311005164265,"M807","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With an iron-sulfur protein as acceptor.","o__EC:1.3.7.7"
"EC:2.1.1.184","EC:2.1.1.184",0,0,NA,0,0.00561066383092836,"M808","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.184"
"EC:3.5.1.97","EC:3.5.1.97",0,0,NA,0,0.00559674192436427,"M809","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.97"
"EC:3.2.2.24","EC:3.2.2.24",0,0,NA,0,0.00555996668851092,"M810","k__Hydrolases.","p__Glycosylases.","c__Hydrolyzing N-glycosyl compounds.","o__EC:3.2.2.24"
"EC:2.8.4.2","EC:2.8.4.2",13,6,0.0208822480734795,0,0.00553620951543046,"M5","k__Transferases.","p__Transferring sulfur-containing groups.","c__Transferring alkylthio groups.","o__EC:2.8.4.2"
"EC:3.1.1.85","EC:3.1.1.85",4,0,0.0201627117459423,0,0.00552657334389842,"M7","k__Hydrolases.","p__Acting on ester bonds.","c__Carboxylic ester hydrolases.","o__EC:3.1.1.85"
"EC:3.5.3.3","EC:3.5.3.3",14,55,0.0212882667276474,0,0.00549228103085795,"M5","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.3"
"EC:4.2.1.91","EC:4.2.1.91",0,0,NA,0,0.00539745396823573,"M811","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.91"
"EC:2.1.1.35","EC:2.1.1.35",25,0,0.011627633518925,0,0.00539290110117118,"M3","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.35"
"EC:1.1.1.320","EC:1.1.1.320",35,223,0.0145410337023483,0,0.00537623893776753,"M3","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.320"
"EC:1.14.11.47","EC:1.14.11.47",10,86,0.0317913249090396,0,0.00534176130972379,"M7","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors.","o__EC:1.14.11.47"
"EC:5.1.1.4","EC:5.1.1.4",0,0,NA,0,0.00533402816884848,"M812","k__Isomerases.","p__Racemases and epimerases.","c__Acting on amino acids and derivatives.","o__EC:5.1.1.4"
"EC:1.7.2.5","EC:1.7.2.5",0,0,NA,0,0.0052678315178893,"M813","k__Oxidoreductases.","p__Acting on other nitrogenous compounds as donors.","c__With a cytochrome as acceptor.","o__EC:1.7.2.5"
"EC:3.4.11.10","EC:3.4.11.10",33,11,0.0129915471440559,0,0.00526074401137438,"M3","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aminopeptidases.","o__EC:3.4.11.10"
"EC:3.3.2.1","EC:3.3.2.1",1,0,1.04920584292833,0,0.00525745340842383,"M80","k__Hydrolases.","p__Acting on ether bonds.","c__Ether hydrolases.","o__EC:3.3.2.1"
"EC:1.13.11.6","EC:1.13.11.6",4,3,0.265234797724904,0,0.00524573270293061,"M23","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.6"
"EC:5.1.1.17","EC:5.1.1.17",0,0,NA,0,0.00523870449637863,"M814","k__Isomerases.","p__Racemases and epimerases.","c__Acting on amino acids and derivatives.","o__EC:5.1.1.17"
"EC:1.3.99.4","EC:1.3.99.4",0,0,NA,0,0.00523730610811675,"M815","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With other acceptors.","o__EC:1.3.99.4"
"EC:2.5.1.21","EC:2.5.1.21",0,0,NA,0,0.00521589962297544,"M816","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.21"
"EC:3.4.11.24","EC:3.4.11.24",0,0,NA,0,0.00519029991320109,"M817","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aminopeptidases.","o__EC:3.4.11.24"
"EC:2.1.1.95","EC:2.1.1.95",12,2,0.0169408634546922,0,0.00518408428830036,"M5","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.95"
"EC:2.1.1.200","EC:2.1.1.200",5,225,0.0032558620286373,0,0.00504046387990629,"M2","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.200"
"EC:3.5.99.5","EC:3.5.99.5",3,0,0.21099383588787,0,0.00504035168622774,"M23","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In other compounds.","o__EC:3.5.99.5"
"EC:2.7.1.83","EC:2.7.1.83",0,0,NA,0,0.00501377658748795,"M818","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.83"
"EC:3.3.2.8","EC:3.3.2.8",0,0,NA,0,0.00499843415536096,"M819","k__Hydrolases.","p__Acting on ether bonds.","c__Ether hydrolases.","o__EC:3.3.2.8"
"EC:1.2.1.9","EC:1.2.1.9",0,0,NA,0,0.00497827158214328,"M820","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.9"
"EC:3.2.1.91","EC:3.2.1.91",3,4,0.21791599705263,3.86770001954505e-18,0.00495208821792968,"M21","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.91"
"EC:3.5.1.68","EC:3.5.1.68",0,0,NA,0,0.00494180987326639,"M821","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.68"
"EC:1.8.2.2","EC:1.8.2.2",0,0,NA,0,0.00494019353402377,"M822","k__Oxidoreductases.","p__Acting on a sulfur group of donors.","c__With a cytochrome as acceptor.","o__EC:1.8.2.2"
"EC:2.4.2.53","EC:2.4.2.53",0,0,NA,0,0.00493476947521605,"M823","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.53"
"EC:6.5.1.6","EC:6.5.1.6",18,0,0.0556658780669049,0,0.00492881479902364,"M8","k__Ligases.","p__Forming phosphoric ester bonds.","c__Forming phosphoric ester bonds.","o__EC:6.5.1.6"
"EC:6.5.1.7","EC:6.5.1.7",18,0,0.0556658780669049,0,0.00492881479902364,"M8","k__Ligases.","p__Forming phosphoric ester bonds.","c__Forming phosphoric ester bonds.","o__EC:6.5.1.7"
"EC:3.4.11.6","EC:3.4.11.6",34,0,0.0130686059419299,0,0.00488729505380756,"M3","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aminopeptidases.","o__EC:3.4.11.6"
"EC:3.4.24.40","EC:3.4.24.40",0,0,NA,0,0.00488235743686796,"M824","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Metalloendopeptidases.","o__EC:3.4.24.40"
"EC:2.4.1.315","EC:2.4.1.315",0,0,NA,0,0.0048356742578807,"M825","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.315"
"EC:4.2.1.149","EC:4.2.1.149",0,0,NA,0,0.00481598768972133,"M826","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.149"
"EC:4.1.2.57","EC:4.1.2.57",12,0,0.0168452284203933,0,0.00476807580720764,"M5","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.57"
"EC:3.2.1.18","EC:3.2.1.18",0,0,NA,0,0.00476062069481786,"M827","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.18"
"EC:5.3.3.1","EC:5.3.3.1",4,4,0.271762755707593,0,0.00475053786053911,"M24","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Transposing C=C bonds.","o__EC:5.3.3.1"
"EC:3.6.3.2","EC:3.6.3.2",0,0,NA,0,0.00469829326144371,"M828","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.2"
"EC:3.4.24.77","EC:3.4.24.77",2,0,0.155532929420128,0,0.0046578703533319,"M21","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Metalloendopeptidases.","o__EC:3.4.24.77"
"EC:4.2.1.141","EC:4.2.1.141",0,0,NA,0,0.00464925659039802,"M829","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.141"
"EC:1.2.1.71","EC:1.2.1.71",3,0,0.152992305393839,0,0.00464912470811386,"M15","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.71"
"EC:3.5.3.23","EC:3.5.3.23",3,3,0.153014506850776,0,0.00464629154112108,"M15","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.23"
"EC:5.3.1.31","EC:5.3.1.31",12,0,0.0168889652105151,0,0.00462480778943182,"M5","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.31"
"EC:1.1.1.105","EC:1.1.1.105",12,0,0.0168936643470647,0,0.00462208417262924,"M5","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.105"
"EC:2.6.1.36","EC:2.6.1.36",0,0,NA,0,0.00457138730208175,"M830","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.36"
"EC:5.3.1.17","EC:5.3.1.17",0,0,NA,0,0.00454805626629393,"M831","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.17"
"EC:5.1.1.8","EC:5.1.1.8",0,0,NA,0,0.00454401788009556,"M832","k__Isomerases.","p__Racemases and epimerases.","c__Acting on amino acids and derivatives.","o__EC:5.1.1.8"
"EC:1.5.98.2","EC:1.5.98.2",0,0,NA,0,0.00453697487698602,"M833","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With other, known, acceptors.","o__EC:1.5.98.2"
"EC:1.6.2.4","EC:1.6.2.4",0,0,NA,0,0.0044488350481166,"M834","k__Oxidoreductases.","p__Acting on NADH or NADPH.","c__With a heme protein as acceptor.","o__EC:1.6.2.4"
"EC:2.7.7.43","EC:2.7.7.43",0,0,NA,0,0.00444030198495566,"M835","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.43"
"EC:1.3.99.12","EC:1.3.99.12",0,0,NA,0,0.00439069368978896,"M836","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With other acceptors.","o__EC:1.3.99.12"
"EC:3.5.1.77","EC:3.5.1.77",0,0,NA,0,0.00432400247862567,"M837","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.77"
"EC:2.1.1.34","EC:2.1.1.34",0,0,NA,0,0.00429031432657556,"M838","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.34"
"EC:5.3.3.10","EC:5.3.3.10",0,0,NA,0,0.00428878980533866,"M839","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Transposing C=C bonds.","o__EC:5.3.3.10"
"EC:4.1.2.20","EC:4.1.2.20",0,0,NA,0,0.00428339753132361,"M840","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.20"
"EC:2.1.3.9","EC:2.1.3.9",0,0,NA,0,0.00424283787675538,"M841","k__Transferases.","p__Transferring one-carbon groups.","c__Carboxy- and carbamoyltransferases.","o__EC:2.1.3.9"
"EC:1.5.1.7","EC:1.5.1.7",0,0,NA,0,0.00417895549267745,"M842","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.5.1.7"
"EC:3.4.21.96","EC:3.4.21.96",30,0,0.0124921485922217,0,0.00417042752504157,"M3","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Serine endopeptidases.","o__EC:3.4.21.96"
"EC:1.5.3.19","EC:1.5.3.19",0,0,NA,0,0.00415707225382444,"M843","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With oxygen as acceptor.","o__EC:1.5.3.19"
"EC:2.7.1.90","EC:2.7.1.90",0,0,NA,0,0.00413718424614608,"M844","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.90"
"EC:1.14.13.84","EC:1.14.13.84",0,0,NA,0,0.00412144352412086,"M845","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.84"
"EC:1.10.9.1","EC:1.10.9.1",0,0,NA,0,0.00411132682785066,"M846","k__Oxidoreductases.","p__Acting on diphenols and related substances as donors.","c__With a copper protein as acceptor.","o__EC:1.10.9.1"
"EC:2.1.1.61","EC:2.1.1.61",5,41,0.0237578580360166,0,0.00408467715450233,"M7","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.61"
"EC:2.3.1.81","EC:2.3.1.81",0,0,NA,0,0.00402309332620508,"M847","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.81"
"EC:3.1.6.6","EC:3.1.6.6",0,0,NA,0,0.0040228947057841,"M848","k__Hydrolases.","p__Acting on ester bonds.","c__Sulfuric ester hydrolases.","o__EC:3.1.6.6"
"EC:4.1.2.44","EC:4.1.2.44",0,0,NA,0,0.0040044782717955,"M849","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.44"
"EC:1.2.1.19","EC:1.2.1.19",0,0,NA,0,0.00397475167740218,"M850","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.19"
"EC:4.2.1.108","EC:4.2.1.108",1,0,1.01294722385181,0,0.00381329317179039,"M89","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.108"
"EC:1.7.2.4","EC:1.7.2.4",0,0,NA,0,0.00376860185249282,"M851","k__Oxidoreductases.","p__Acting on other nitrogenous compounds as donors.","c__With a cytochrome as acceptor.","o__EC:1.7.2.4"
"EC:1.13.12.4","EC:1.13.12.4",0,0,NA,0,0.00372723999971689,"M852","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases).","o__EC:1.13.12.4"
"EC:2.7.1.166","EC:2.7.1.166",3,152,0.00267120764090631,3.86770001954505e-18,0.00372549632000065,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.166"
"EC:3.2.1.3","EC:3.2.1.3",0,0,NA,0,0.0037036863692764,"M853","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.3"
